video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"d1OL-vE0YYE","Торт для Риты Дакоты // Кондитер. 4 сезон. Новосибирск","2020-08-22T08:00:06Z","UCsk9ntn2afzIqInnx2jB8gw","Телеканал ПЯТНИЦА","24","20.22.08","кондитер|ренат агзамов|рита дакота|новосибирск|кондитеры новосибирска|телеканал пятница|настя ивлеева|регина тодоренко|алина астровская","104710","5337","151","528","https://i.ytimg.com/vi/d1OL-vE0YYE/default.jpg","False","False","Подписывайтесь на телеканал Пятница!:Сайт: https://www.friday.ruВКонтакте: https://vk.com/friday_ruFacebook: https://www.facebook.com/friday.ruTwitter: https://twitter.com/friday_tvInstagram: https://www.instagram.com/fridaytvYouTube: https://www.youtube.com/user/FridayTVChanel#кондитер #ренатагзамов #ритадакота #пятница"
"2xOQ-qILUKg","Смотрим новый паспорт РФ 2021","2020-08-21T14:15:00Z","UCRP4EhX1Op-jL7D87PB3qhQ","808","28","20.22.08","паспорт|новый паспорт|паспорт 2021|паспорт рф|обзор|видео|карточка|пластиковая|как выглядит|микрон|завод|производство|подмосковье|зеленоград|репортаж","740723","35769","3597","6792","https://i.ytimg.com/vi/2xOQ-qILUKg/default.jpg","False","False","Рекомендуем!Смартфон Vivo X50 Pro - https://clc.am/808_X50ProСмотрим, как будет выглядеть новый внутренний паспорт РФ образца 2021. Репортаж с производства — завода Микрон в Зеленограде, где делают чипы для паспортов, а также для всех билетиков метро и карт Тройка.ВК - http://vk.com/rbtshkiтелеграм - https://t.me/rbtshkiинстаграм - http://instagram.com/rbtshkiПодписка на канал: https://clck.ru/M957FОбзоры новых моделей смартфонов 2019 и 2020 года, сравнения Apple iPhone, Samsung Galaxy, Xiaomi и Huawei; Android и iOS, беспроводные наушники, ноутбуки и дроны, дешевые китайские гаджеты и недорогая техника с Aliexpress, тест-драйвы электромобилей, репортажи с производств и сравнения цен на технику."
"2tyQ5-nm-h8","APPLE наказала FORTNITE","2020-08-21T10:15:01Z","UC6bTF68IAV1okfRfwXIP1Cg","itpedia","28","20.22.08","шевцов|щевцов|алексей|itpedia|айтипедия|итпедия|fortnite|apple|фортнайт|app store|apple store|iphone|ipad|эпл|айфон|айпад|приложение|игра|google|microsoft|amazon|гугл|майкрасофт|epic games","793315","102975","4167","5119","https://i.ytimg.com/vi/2tyQ5-nm-h8/default.jpg","False","False","Регистрируйся в LetyShops и забирай кэшбэк до 25% в Aliexpress - https://letyshops.app.link/K0tdqR7S78____________________________________________________МОЙ ПУБЛИК http://vk.com/itpedia_youtubeВТОРОЙ КАНАЛ: https://www.youtube.com/channel/UCM7-8EfoIv0T9cCI4FhHbKQ/videosМОИ СТРИМЫ http://www.twitch.tv/jolygolf______________________________________________________Сотрудничество sergeyutkin99@gmail.com"
"whf44-2v5bk","Купил Ferrari после пожара! Bentley больше нет...  Реакция от покупки","2020-08-21T08:18:58Z","UCWG86L4tau8SZ4jRqiVco5g","Чердак","22","20.22.08","операция феррари|коплю на феррари|феррари|бентли|тачка за копейки|ferrari|мечта|проект перекуп|перекуп|тюнинг|новый проект|чердак|калифорния|california|купил феррари|дешевая феррари|чердак феррари|чердак бентли|авто из сша|реакция|ремонт в гараже|влог|в сша|развод|спорткар|жекич дубровский|купил бентли|в америке|чердак камаро|ремонт|своими руками|infam|покупки|ремонт авто|тачка на прокачку|что было дальше|хлам","768152","72717","1427","5878","https://i.ytimg.com/vi/whf44-2v5bk/default.jpg","False","False","Попробуй Киберпанк карту с кэшбэком на игры — https://l.tinkoff.ru/cherdakcyberpunkВ поисках нового проекта, мне удалось найти Ferrari California со сгоревшим двигателем. Я давно хотел накопить на Феррари, но тут мне досталась машина с аукциона, проданная перекупом в два раза дороже. Моя реакция бесценна Я провернул супер удачную сделку и эта тачка попала в наш гараж, смотрите как это было. Моя реакция бесценна . От покупки до обмена и что было дальше гараж Bold Carshttps://www.youtube.com/channel/UC4wCWYj4CEvwbOccgDGaaiwВлад INFAM - пожизненный респектhttps://www.youtube.com/channel/UC7WmudczctLNYDJvATiXsSAС уважением, ваш Чердакhttps://www.instagram.com/di_che/Вступайте в нашу группу вКонтакте https://vk.com/chepdak#чердак #Ferrari #влог авто из сша"
"jZOVVHbPyLo","VLOG Почему поссорились Vredina Life и Лариса Цуканова","2020-08-22T05:00:07Z","UCedmp9H4M0reXcdfuEtGK2A","Надежда Кубышкина","22","20.22.08","Надежда Кубышкина|влог|Вредина Лайф|Лариса Цуканова|ссора|конфликт","79089","7526","627","2641","https://i.ytimg.com/vi/jZOVVHbPyLo/default.jpg","False","False","канал Даши https://www.youtube.com/channel/UCgpy...   канал Кости https://www.youtube.com/channel/UCpNo...     мой инстаграм https://www.instagram.com/nadiaku8/?h...Для посылок Украина Черкассы Укр  Почта 18001Кубышкина Надежда Александровна   до востребования"
"s16x4_ZpXGk","Камеди Клаб Казино","2020-08-21T09:34:19Z","UCsIEFXNO4bxh0hW3-_z2-0g","Comedy Club","24","20.22.08","смотреть comedy club|comedy club онлайн|comedy club смотреть онлайн|смотреть камеди клаб|камеди клаб смотреть онлайн|камеди клаб ютуб|comedy club|камеди клаб|comedy club 2019|камеди|тнт|тнт онлайн|comedy|комеди клаб|карибидис|comedy club russia|камеди 2019|харламов|харламов камеди|казино|камеди казино|харламов казино|телеканал тнт|батрутдинов|хб|камеди клаб 2020|камеди 2020|камеди клаб харламов|казино сочи|казино в сочи|камеди клаб казино","852610","22265","2215","1049","https://i.ytimg.com/vi/s16x4_ZpXGk/default.jpg","False","False","Гарик Харламов, Тимур Батрутдинов, Демис Карибидис, Андрей Скороход «Казино».Подписывайся и смотри новые видео несколько раз в неделю!Смотри ComedyClub по пятницам в 21:00 на ТНТ.Производство: Comedy Club ProductionГарик Харламов: https://www.instagram.com/garikkharlamovАндрей Скороход: https://www.instagram.com/andreiskorohodДемис Каррибидис: https://www.instagram.com/demiskaribidisПавел Воля: https://www.instagram.com/pavelvolyaofficialComedyClub: https://www.instagram.com/comedyclubruТНТ: https://www.instagram.com/tnt_online#камедиклаб #тнт #comedyclub"
"DZZDKapXhxI","ПРИГОТОВИЛИ ОГРОМНЫЙ M&M'S ВЕСОМ 55 КИЛОГРАММ.","2020-08-22T07:00:01Z","UCw9L4gmA0nAsg6rlxBncByg","vanzai","22","20.22.08","ПРИГОТОВИЛИ ОГРОМНЫЙ M&M'S ВЕСОМ 55 КИЛОГРАММ.|ПРИГОТОВИЛИ БОЛЬШОЙ ММДЕМС|ОГРОМНЫЙ ММДЕМС|ВАНЗАЙ|ВАНЗАЙ ММДЕМ|ВАНЗАЙ ПРИГОТОВИЛ ОГРОМНЫЙ ММДЕМС|РЕЦЕПТ ММДЕМСА|ММДЕМС В ДОМАШНИХ УСЛОВИЯХ|vanzai|M&M'S|огромная еда|гигантская еда|ммдемс с орехами|самодельный ммдемс|конфеты ммдемс","1151601","175858","2106","7548","https://i.ytimg.com/vi/DZZDKapXhxI/default.jpg","False","False","✅ https://www.e-katalog.ru/u/z5dGx4/a - ЗАЦЕНИ НОВЫЕ СМАРТФОНЫ ✅ https://www.e-katalog.ru/u/vKaLsS/a - СМОТРИ iPhone КАК У МЕНЯ✅ https://www.e-katalog.ru/u/SSvVvI/a - БЮДЖЕТНЫЕ СМАРТФОНЫ ДЛЯ УЧЕБЫ___________________________________________ ВИДЕО РОДИТЕЛЕЙ - https://youtu.be/sfsUxixDm5UПо рекламе: sunray.advert@gmail.com _______________________________________________ VK: https://vk.com/id168352990 _______________________________________________ Instagram: https://www.instagram.com/vanzai_live/ _______________________________________________ ВСЕМ ПРИВЕТ .СЕГОДНЯ МЫ ПРИГОТОВИЛИ ОГРОМНЫЙ M&M'S ВЕСОМ 55 КИЛОГРАММ."
"zsxKuG6ScUU","Бой Вадим Немков против Райана Бейдера, Валентин Молдавский. Рой Нельсон. Ярослав Амосов. Токов.","2020-08-22T05:24:57Z","UCEKuVOVCo3LwFYwlsRWOsRw","MMA review","17","20.22.08","Вадим Немков|Немков|райан бейдер|Бейдер|Обзор боя Вадим Немков vs Райан Бейдер|Вадим Немков vs Райан Бейдер|Вадим Немков Райан Бейдер|Вадим Немков против Райана Бейдера|Вадим Немков бой|Вадим Немков полный бой|Ярослав Амосов|Валентин Молдавский|ММА ревью|MMA review|Бэйдер|Вадим Немков Райан Бэйдер|Немков Бейдер|Немков против Бейдера|Токов|Федор Емельяненко|вадим немков райан бейдер бой|Немков бой|Обзор боя|Вадим Немков новый чемпион|Райан Бейдер бой","93860","3361","269","285","https://i.ytimg.com/vi/zsxKuG6ScUU/default.jpg","False","False","Летняя акция в комментах ▼► СОТРУДНИЧЕСТВО: tkachenkoverjil@yandex.ru Ссылка для доната: https://www.donationalerts.com/r/mmareviewПОДКАСТ: https://www.youtube.com/watch?v=I4AtJaHDVj4►Главные новости мма / mma - ЗДЕСЬ!Результаты BELLATOR 244Предварительные бои:Ярослав Амосов - Марк Леммингер. Амосов победил в первом раунде – ТКО (остановка врачом).Адам Пикколотти - Сидни Аутло. Аутло - раздельным решениемЭрик Перес - Джош Хилл. Хилл – единогласным решениемВебер Алмейда - Салим Мухидинов. Алмейда- ТКО в первом раунде.Владислав Парубченко - Джон Де Джезус. Единогласным решением -Де Джезус.Владимир Токов - Крис Гонзалес. Гонзалес – раздельным решенимЛукас Бреннан - Уилл Смит. Бреннан- ТКО во втором раунде.Главный кард:Джон Солтер - Эндрю Кэйпел. Солтер -треугольником рукамиРой Нельсон - Валентин Молдавский. Победа Молдавского единогласным решением судей.Джулия Бадд - Джесси Мил. Бадд - единогласным решение судей.Райан Бейдер - Вадим Немков. Немков -ТКО во втором раунде.► Инстаграмм - https://www.instagram.com/thetkachenko_mma/ ► Автор: https://vk.com/tkachenko_ifbb Привет, меня зовут Евгений Ткаченко, и я являюсь основателем канала «MMA review». На этом канале мы говорим про смешанные единоборства в частности о UFC. На этом канале мы разбираем бои, выбираем фаворита, разбираем техники бойцов и говорим про новых ярких проспектов.Спасибо за ваши комментарии - они помогают мне развивать проект. Подписывайтесь на канал - и включайте оповещения о выходе новых выпусков (колокольчик).#новостимма #разборбоя #мма #спорт #юфс #новостиufc #новостиюфс #новостиmma #обзорufc #обзорюфс #обзортурнира #ВадимНемков #РайанБэйдер"
"IxZVq8jMWrA","Prelims | Bellator 244: Bader vs. Nemkov","2020-08-22T01:57:09Z","UCnkMTsKYqhHm6l6GQzg4szg","BellatorMMA","17","20.22.08","[none]","313547","4449","225","156","https://i.ytimg.com/vi/IxZVq8jMWrA/default.jpg","False","False","We are kicking off #Bellator243 with the prelims. For additional coverage, check out the Bellator App and Bellator.com!Bellator MMA App: http://www.bellator.com/appUpcoming events: http://www.bellator.com/eventsSubscribe for more Bellator MMA content! http://bit.ly/SubscribeBellatorYT Follow Bellator MMAFacebook: https://www.facebook.com/BellatorMMATwitter: https://twitter.com/BellatorMMAInstagram: https://instagram.com/bellatormma/Snapchat: BellatorNation#BellatorPrelims #Bellator242 #MMA #FullFight"
"qF8mdQ0bi7o","Дальнобой США. На меня покушались. На волоске от смерти...","2020-08-22T03:45:55Z","UC9ghY6l5mC6kl98Y1-AwaJQ","Дальнобой-Life David KAMAZ","2","20.22.08","жизнь|в|Америке|работа|США|дорога|Америка|дальнобой|американские|траки|америке|Peterbilt|379|Project|truck|restoration|custom|david|kamza|david kamaz|kamaz|давид|kenworth|volvo|trucks|semi|18wheeler|custom truck","77439","6607","347","520","https://i.ytimg.com/vi/qF8mdQ0bi7o/default.jpg","False","False","INSTAGRAM: https://www.instagram.com/david_kamaz1/МОЙ КАНАЛ ПРО ЖИЗНЬ В США.: https://www.youtube.com/channel/UC0txrR-PfjZl3VxfQyd42FQ__________________________________________________________Мой профиль в ВК. https://vk.com/id45090536__________________________________________________________Наша группа в ВК. https://vk.com/clubdalnoboylife.__________________________________________________________НАША ГРУППА В FACEBOOK:  https://www.facebook.com/groups/1719086075012945/"
